FID,Elevat,Slope,ShrubCov,x_wgs,y_wgs
397,770,5.3261600,0.0155253,261272.702052000007825,3890374.850140000227839
398,764,8.5599003,0.0301506,261312.702052000007825,3890374.850140000227839
399,760,8.3723402,0.0198004,261352.702052000007825,3890374.850140000227839
400,763,12.2778997,0.0128253,261392.702052000007825,3890374.850140000227839
401,765,12.2680998,0.0213755,261432.702052000007825,3890374.850140000227839
402,764,9.1286497,0.0211504,261472.702052000007825,3890374.850140000227839
403,761,3.0566900,0.0272256,261512.702052000007825,3890374.850140000227839
404,762,4.6107402,0.0164253,261552.702052000007825,3890374.850140000227839
405,766,10.3181000,0.0155253,261592.702052000007825,3890374.850140000227839
406,771,16.5132008,0.0000000,261632.702052000007825,3890374.850140000227839
407,700,1.9768800,0.0000000,259512.702052000007825,3890334.850140000227839
408,701,2.7946200,0.0013500,259552.702052000007825,3890334.850140000227839
409,703,0.8006810,0.0058501,259592.702052000007825,3890334.850140000227839
410,702,1.0741700,0.0027001,259632.702052000007825,3890334.850140000227839
411,700,1.6981100,0.0222755,259672.702052000007825,3890334.850140000227839
412,704,2.9611499,0.0141753,259712.702052000007825,3890334.850140000227839
413,705,1.5398700,0.0171004,259752.702052000007825,3890334.850140000227839
414,705,1.4761500,0.0546762,259792.702052000007825,3890334.850140000227839
415,705,2.6052001,0.0342007,259832.702052000007825,3890334.850140000227839
416,706,3.1996000,0.0357758,259872.702052000007825,3890334.850140000227839
417,707,2.7831600,0.0589513,259912.702052000007825,3890334.850140000227839
418,709,2.2917299,0.0371258,259952.702052000007825,3890334.850140000227839
419,710,3.0566900,0.0209254,259992.702052000007825,3890334.850140000227839
420,711,4.3187199,0.0141753,260032.702052000007825,3890334.850140000227839
421,712,4.6382298,0.0083252,260072.702052000007825,3890334.850140000227839
422,712,4.8785501,0.0564762,260112.702052000007825,3890334.850140000227839
423,714,4.8589902,0.0182254,260152.702052000007825,3890334.850140000227839
424,716,3.9247899,0.0074252,260192.702052000007825,3890334.850140000227839
425,717,3.1996000,0.0013500,260232.702052000007825,3890334.850140000227839
426,718,2.9611499,0.0101252,260272.702052000007825,3890334.850140000227839
427,719,3.1996000,0.0515261,260312.702052000007825,3890334.850140000227839
428,720,3.9971700,0.0666014,260352.702052000007825,3890334.850140000227839
429,723,5.7547402,0.0117002,260392.702052000007825,3890334.850140000227839
430,728,7.0940900,0.0130503,260432.702052000007825,3890334.850140000227839
431,734,7.6553202,0.0213755,260472.702052000007825,3890334.850140000227839
432,738,5.4496398,0.0346507,260512.702052000007825,3890334.850140000227839
433,740,2.3332300,0.0168754,260552.702052000007825,3890334.850140000227839
434,740,3.0878799,0.0090002,260592.702052000007825,3890334.850140000227839
435,739,4.9045100,0.0621013,260632.702052000007825,3890334.850140000227839
436,741,5.5589499,0.0306007,260672.702052000007825,3890334.850140000227839
437,741,5.2542601,0.0173254,260712.702052000007825,3890334.850140000227839
438,740,3.4026401,0.0117002,260752.702052000007825,3890334.850140000227839
439,741,1.6209300,0.0186754,260792.702052000007825,3890334.850140000227839
440,740,1.1322600,0.0027001,260832.702052000007825,3890334.850140000227839
441,741,2.7368400,0.0191254,260872.702052000007825,3890334.850140000227839
442,744,3.2194901,0.0002250,260912.702052000007825,3890334.850140000227839
443,746,1.2658600,0.0065251,260952.702052000007825,3890334.850140000227839
444,745,2.8846400,0.0038251,260992.702052000007825,3890334.850140000227839
445,748,4.5761399,0.0229505,261032.702052000007825,3890334.850140000227839
446,748,4.5552602,0.0094502,261072.702052000007825,3890334.850140000227839
447,749,6.2292600,0.0189004,261112.702052000007825,3890334.850140000227839
448,754,8.4316597,0.0360008,261152.702052000007825,3890334.850140000227839
449,757,9.9324503,0.0510761,261192.702052000007825,3890334.850140000227839
450,761,10.7484999,0.0036001,261232.702052000007825,3890334.850140000227839
451,764,8.0066795,0.0087752,261272.702052000007825,3890334.850140000227839
452,761,8.0533400,0.0141753,261312.702052000007825,3890334.850140000227839
453,754,5.2057700,0.0369008,261352.702052000007825,3890334.850140000227839
454,755,5.9065700,0.0477010,261392.702052000007825,3890334.850140000227839
455,758,5.8094301,0.0994521,261432.702052000007825,3890334.850140000227839
456,760,4.4206400,0.0540011,261472.702052000007825,3890334.850140000227839
457,764,9.2063704,0.0742516,261512.702052000007825,3890334.850140000227839
458,768,15.6401997,0.0954020,261552.702052000007825,3890334.850140000227839
459,776,20.5730000,0.1327530,261592.702052000007825,3890334.850140000227839
460,786,23.0578003,0.0630013,261632.702052000007825,3890334.850140000227839
461,797,23.2215996,0.1089020,261672.702052000007825,3890334.850140000227839
462,807,17.9183006,0.0778517,261712.702052000007825,3890334.850140000227839
463,808,8.9190197,0.0004500,261752.702052000007825,3890334.850140000227839
464,698,3.4026401,0.0004500,259512.702052000007825,3890294.850140000227839
465,700,4.0446901,0.0164253,259552.702052000007825,3890294.850140000227839
466,702,2.5304899,0.0083252,259592.702052000007825,3890294.850140000227839
467,702,0.5064150,0.0090002,259632.702052000007825,3890294.850140000227839
468,702,0.9128990,0.0146253,259672.702052000007825,3890294.850140000227839
469,703,2.1771801,0.0193504,259712.702052000007825,3890294.850140000227839
470,704,1.2909200,0.0375758,259752.702052000007825,3890294.850140000227839
471,705,0.7161600,0.0371258,259792.702052000007825,3890294.850140000227839
472,704,0.5661850,0.0328507,259832.702052000007825,3890294.850140000227839
473,704,1.6981100,0.0528761,259872.702052000007825,3890294.850140000227839
474,707,2.4007900,0.0632263,259912.702052000007825,3890294.850140000227839
475,708,1.9276900,0.0186754,259952.702052000007825,3890294.850140000227839
476,707,2.8846400,0.0326257,259992.702052000007825,3890294.850140000227839
477,707,4.0760598,0.0047251,260032.702052000007825,3890294.850140000227839
478,709,4.2965698,0.0166504,260072.702052000007825,3890294.850140000227839
479,709,4.3039598,0.0434259,260112.702052000007825,3890294.850140000227839
480,713,4.2368999,0.0168754,260152.702052000007825,3890294.850140000227839
481,714,2.5431001,0.0159753,260192.702052000007825,3890294.850140000227839
482,716,2.5304899,0.0222755,260232.702052000007825,3890294.850140000227839
483,717,2.0871301,0.0094502,260272.702052000007825,3890294.850140000227839
484,717,2.3332300,0.0342007,260312.702052000007825,3890294.850140000227839
485,719,5.7216601,0.0256505,260352.702052000007825,3890294.850140000227839
486,726,7.6838899,0.0150753,260392.702052000007825,3890294.850140000227839
487,731,7.5565200,0.0139503,260432.702052000007825,3890294.850140000227839
488,736,5.0511498,0.0537761,260472.702052000007825,3890294.850140000227839
489,738,2.5805399,0.0661514,260512.702052000007825,3890294.850140000227839
490,739,2.7368400,0.0747016,260552.702052000007825,3890294.850140000227839
491,738,2.9503500,0.0274506,260592.702052000007825,3890294.850140000227839
492,738,3.2194901,0.0342007,260632.702052000007825,3890294.850140000227839
493,738,3.9329000,0.0157503,260672.702052000007825,3890294.850140000227839
494,737,3.9329000,0.0092252,260712.702052000007825,3890294.850140000227839
495,738,3.5224199,0.0153003,260752.702052000007825,3890294.850140000227839
496,740,2.7368400,0.0020250,260792.702052000007825,3890294.850140000227839
497,739,2.0871301,0.0213755,260832.702052000007825,3890294.850140000227839
498,741,3.6469700,0.0076502,260872.702052000007825,3890294.850140000227839
499,744,2.7251401,0.0056251,260912.702052000007825,3890294.850140000227839
500,745,2.3874300,0.0072001,260952.702052000007825,3890294.850140000227839
501,743,3.2392700,0.0000000,260992.702052000007825,3890294.850140000227839
502,745,4.4778199,0.0076502,261032.702052000007825,3890294.850140000227839
503,747,4.8262000,0.0137253,261072.702052000007825,3890294.850140000227839
504,745,6.4579501,0.0166504,261112.702052000007825,3890294.850140000227839
505,746,9.0021200,0.0393758,261152.702052000007825,3890294.850140000227839
506,749,10.6080999,0.0276756,261192.702052000007825,3890294.850140000227839
507,753,11.3957005,0.0065251,261232.702052000007825,3890294.850140000227839
508,758,9.3398895,0.0069752,261272.702052000007825,3890294.850140000227839
509,757,6.0960798,0.0092252,261312.702052000007825,3890294.850140000227839
510,755,1.7899100,0.0731266,261352.702052000007825,3890294.850140000227839
511,755,1.6209300,0.0598513,261392.702052000007825,3890294.850140000227839
512,756,7.0585799,0.0119253,261432.702052000007825,3890294.850140000227839
513,766,11.6094999,0.0132753,261472.702052000007825,3890294.850140000227839
514,772,14.1410999,0.0612013,261512.702052000007825,3890294.850140000227839
515,781,18.3442001,0.0693015,261552.702052000007825,3890294.850140000227839
516,792,19.7306004,0.2061040,261592.702052000007825,3890294.850140000227839
517,801,17.9197998,0.1194780,261632.702052000007825,3890294.850140000227839
518,809,13.4246998,0.0441009,261672.702052000007825,3890294.850140000227839
519,816,2.9503500,0.0344257,261712.702052000007825,3890294.850140000227839
520,810,7.2689400,0.0128253,261752.702052000007825,3890294.850140000227839
521,804,10.2343998,0.0180004,261792.702052000007825,3890294.850140000227839
522,802,12.8612003,0.0069752,261832.702052000007825,3890294.850140000227839
523,803,12.8519001,0.0020250,261872.702052000007825,3890294.850140000227839
524,695,1.2658600,0.0067501,259512.702052000007825,3890254.850140000227839
525,697,3.1996000,0.0227255,259552.702052000007825,3890254.850140000227839
526,700,3.1996000,0.0099002,259592.702052000007825,3890254.850140000227839
527,702,1.0127500,0.0186754,259632.702052000007825,3890254.850140000227839
528,701,0.8006810,0.0173254,259672.702052000007825,3890254.850140000227839
529,703,2.0248699,0.0153003,259712.702052000007825,3890254.850140000227839
530,704,2.2636399,0.0009000,259752.702052000007825,3890254.850140000227839
531,704,2.0406101,0.0198004,259792.702052000007825,3890254.850140000227839
532,704,1.3633400,0.0573762,259832.702052000007825,3890254.850140000227839
533,706,0.9128990,0.0416259,259872.702052000007825,3890254.850140000227839
534,705,1.8427900,0.0708765,259912.702052000007825,3890254.850140000227839
535,707,2.5304899,0.0119253,259952.702052000007825,3890254.850140000227839
536,706,2.4923000,0.0153003,259992.702052000007825,3890254.850140000227839
537,705,2.3874300,0.0094502,260032.702052000007825,3890254.850140000227839
538,706,2.8287201,0.0225005,260072.702052000007825,3890254.850140000227839
539,707,4.2368999,0.0065251,260112.702052000007825,3890254.850140000227839
540,712,4.5552602,0.0254255,260152.702052000007825,3890254.850140000227839
541,714,2.8287201,0.0128253,260192.702052000007825,3890254.850140000227839
542,714,3.1289699,0.0256505,260232.702052000007825,3890254.850140000227839
543,716,2.8846400,0.0065251,260272.702052000007825,3890254.850140000227839
544,716,3.4399400,0.0312757,260312.702052000007825,3890254.850140000227839
545,721,6.4432998,0.0247505,260352.702052000007825,3890254.850140000227839
546,726,7.6675801,0.0243005,260392.702052000007825,3890254.850140000227839
547,731,7.9558001,0.0355508,260432.702052000007825,3890254.850140000227839
548,736,5.3082800,0.0216005,260472.702052000007825,3890254.850140000227839
549,735,5.1813502,0.0171004,260512.702052000007825,3890254.850140000227839
550,736,6.0753298,0.0103502,260552.702052000007825,3890254.850140000227839
551,736,5.5361199,0.0535511,260592.702052000007825,3890254.850140000227839
552,735,4.8262000,0.0126003,260632.702052000007825,3890254.850140000227839
553,735,4.1149402,0.0004500,260672.702052000007825,3890254.850140000227839
554,735,3.2978599,0.0054001,260712.702052000007825,3890254.850140000227839
555,736,3.3743899,0.0042751,260752.702052000007825,3890254.850140000227839
556,737,2.8287201,0.0254255,260792.702052000007825,3890254.850140000227839
557,737,3.0462301,0.0117002,260832.702052000007825,3890254.850140000227839
558,741,4.4778199,0.0002250,260872.702052000007825,3890254.850140000227839
559,743,2.8287201,0.0004500,260912.702052000007825,3890254.850140000227839
560,742,2.7251401,0.0067501,260952.702052000007825,3890254.850140000227839
561,741,2.5050900,0.0006750,260992.702052000007825,3890254.850140000227839
562,742,3.3932500,0.0126003,261032.702052000007825,3890254.850140000227839
563,742,4.2067399,0.0168754,261072.702052000007825,3890254.850140000227839
564,740,3.9329000,0.0193504,261112.702052000007825,3890254.850140000227839
565,742,4.4778199,0.0384758,261152.702052000007825,3890254.850140000227839
566,743,6.0753298,0.0776266,261192.702052000007825,3890254.850140000227839
567,747,7.5523701,0.0661514,261232.702052000007825,3890254.850140000227839
568,750,6.5451999,0.0949520,261272.702052000007825,3890254.850140000227839
569,752,4.6450801,0.0733516,261312.702052000007825,3890254.850140000227839
570,754,2.6417601,0.0612013,261352.702052000007825,3890254.850140000227839
571,756,3.1289699,0.0450010,261392.702052000007825,3890254.850140000227839
572,757,8.8771601,0.0171004,261432.702052000007825,3890254.850140000227839
573,768,12.9793997,0.0087752,261472.702052000007825,3890254.850140000227839
574,778,12.5756998,0.0173254,261512.702052000007825,3890254.850140000227839
575,788,13.6183004,0.0045001,261552.702052000007825,3890254.850140000227839
576,799,12.1793003,0.0148503,261592.702052000007825,3890254.850140000227839
577,806,9.8671103,0.0168754,261632.702052000007825,3890254.850140000227839
578,812,7.8649302,0.0096752,261672.702052000007825,3890254.850140000227839
579,810,9.5525904,0.0117002,261712.702052000007825,3890254.850140000227839
580,803,12.2213001,0.0119253,261752.702052000007825,3890254.850140000227839
581,796,11.2910995,0.0384758,261792.702052000007825,3890254.850140000227839
582,792,10.1470003,0.0337507,261832.702052000007825,3890254.850140000227839
583,793,10.3269997,0.0141753,261872.702052000007825,3890254.850140000227839
584,794,8.8806601,0.0103502,261912.702052000007825,3890254.850140000227839
585,790,7.5565200,0.0261006,261952.702052000007825,3890254.850140000227839
586,787,3.5494800,0.0117002,261992.702052000007825,3890254.850140000227839
587,787,3.0462301,0.0004500,262032.702052000007825,3890254.850140000227839
588,697,1.0439100,0.0049501,259512.702052000007825,3890214.850140000227839
589,698,1.8253300,0.0681764,259552.702052000007825,3890214.850140000227839
590,699,2.8287201,0.0234005,259592.702052000007825,3890214.850140000227839
591,702,1.7899100,0.0047251,259632.702052000007825,3890214.850140000227839
592,701,0.5064150,0.0150753,259672.702052000007825,3890214.850140000227839
593,701,0.8006810,0.0056251,259712.702052000007825,3890214.850140000227839
594,701,1.2658600,0.0051751,259752.702052000007825,3890214.850140000227839
595,701,2.0871301,0.0468010,259792.702052000007825,3890214.850140000227839
596,704,2.8287201,0.0387008,259832.702052000007825,3890214.850140000227839
597,705,1.4761500,0.0317257,259872.702052000007825,3890214.850140000227839
598,704,2.0406101,0.0630013,259912.702052000007825,3890214.850140000227839
599,704,2.8624101,0.0132753,259952.702052000007825,3890214.850140000227839
